,Unnamed: 0,tweet_id,label,text,n2v,bert_embeddings
96,96,514109888138842113,1,alaskan reporter says fck this quits on live tv her coworkers reaction is priceless ,"[-7.2805015e-03  4.3359930e-03  2.1362400e-03  7.6604942e-03
 -4.9827266e-03 -4.6941540e-03 -6.0586808e-03  3.4624196e-03
 -4.6707336e-03  8.4847063e-03 -4.3591694e-03 -9.2436960e-03
 -4.8809247e-03  6.4636543e-03 -6.3761482e-03 -5.3220899e-03
 -7.3032691e-03  5.9613264e-03  3.4366057e-03  2.6479198e-03
 -3.1180233e-03  6.1140368e-03 -6.1716163e-03 -2.0423562e-03
 -6.0467976e-03 -9.7859197e-04 -2.1467698e-03  8.5909199e-03
  2.0722568e-05 -8.6600976e-03 -5.3877607e-03 -7.0228567e-03
  2.7983575e-03  9.3844468e-03 -5.9121824e-03  8.4532043e-03
  8.6128209e-03 -7.1338564e-03 -9.0320474e-03  9.5319459e-03
  8.5298065e-03 -4.8925844e-03 -6.8151820e-03  7.9685058e-03
  3.8695370e-03  8.0957813e-03 -7.7498718e-03 -9.6569816e-03
  1.6225241e-03 -9.8015219e-03 -4.9620722e-03 -3.5060646e-03
  9.7126123e-03  8.7991003e-03 -2.8735020e-03  5.8949767e-03
  8.3830031e-03 -2.3683996e-03  9.4510010e-03  7.2814515e-03
  2.0667524e-03 -3.9091529e-03 -4.9640122e-03 -3.0607935e-03
  7.9377498e-03 -6.1085708e-03 -2.9431924e-03  9.4374884e-03
  3.4025223e-03  6.0358443e-03 -8.1289355e-03 -6.2404026e-04
  5.6392476e-03 -4.7558872e-03  7.6878211e-03  9.4315484e-03
 -4.1126006e-04 -1.9624950e-03 -5.6083669e-04 -5.9184814e-03
 -8.5580433e-03 -1.5999820e-03 -2.6292508e-03  4.4889417e-03
 -6.8743397e-03  5.4258574e-03 -6.6853864e-03 -7.8059142e-03
  8.6258417e-03  9.0399580e-03 -3.5581985e-03  3.6144471e-03
 -5.8386261e-03 -8.7653091e-03 -5.3436849e-03  6.8467204e-03
  6.4796703e-03  9.5183747e-03  7.2690113e-03  6.8261586e-03]","tf.Tensor(
[[-0.05643767 -0.03479521  0.47198752 ... -0.6204026   0.22176383
   0.36245832]
 [ 0.1171898   0.1315793   0.4506136  ... -0.32175022 -0.21092592
   0.29073048]
 [-0.04156839 -0.52456206  0.05960836 ... -0.54560304 -0.31088895
  -0.37644115]
 ...
 [-0.04913559 -0.07508716  0.57576895 ... -0.29546946  0.07043603
  -0.05609248]
 [ 0.02469299 -0.16357867  0.62390286 ... -0.32585022  0.22845122
  -0.12759963]
 [-0.0475214  -0.12305257  0.7329906  ... -0.41806796  0.16465443
  -0.00833249]], shape=(33, 768), dtype=float32)"
97,97,514098833253748736,1,breaking 3 missing afghan soldiers have been found trying to cross the border into canada senior law enforcement source tells nbc news,"[ 1.12038162e-02  1.32354079e-02 -1.60483178e-03 -1.62415765e-02
  8.69676191e-03 -1.17303734e-03  4.65674931e-03  4.08095133e-04
  1.34464195e-02 -9.73004755e-03  8.16275179e-03 -8.15787632e-03
 -2.71157920e-03 -1.63838137e-02 -4.60856827e-03  3.33307125e-03
  7.45827751e-03 -7.54378270e-03  5.96116809e-03 -7.74210179e-03
  2.87913391e-03  8.74453131e-03 -6.22669514e-03 -2.60935235e-03
 -1.32142259e-02  8.30850285e-03  2.29386194e-03 -1.07969092e-02
  9.81623214e-03 -3.63549404e-03 -8.92248936e-03 -1.45711075e-03
 -3.50152864e-03 -6.84128422e-03 -8.39542132e-03 -5.99769130e-03
  5.82722807e-03  7.80779310e-03 -1.80848176e-03  4.49715042e-03
  8.60565994e-03 -3.60204093e-03  1.53711913e-02  7.37515418e-03
  7.92490412e-03  2.30517145e-03 -4.32327716e-03 -9.55632422e-03
  1.65982533e-03  9.78705284e-05  6.14686916e-03  4.22576210e-03
  6.53305277e-03 -1.15189133e-02 -6.51360210e-03 -7.12034106e-03
  5.63465804e-03  5.73064713e-03 -1.99915050e-03 -2.60314601e-03
 -4.35421243e-03 -8.44192505e-03  1.15884822e-02  1.21135991e-02
  3.17065371e-03  4.56070201e-03 -4.65477351e-03 -8.67469702e-04
 -4.98564588e-03 -4.55152150e-03 -7.10655982e-03 -6.56441972e-03
  6.96382532e-03  8.64568923e-04 -3.20897743e-05 -3.35672009e-03
  1.05071412e-02  2.89322017e-03 -4.53832472e-05  7.70767452e-03
 -6.30446710e-03 -1.30126427e-03 -5.82597824e-03 -8.12775269e-03
  7.90009368e-03  5.36660664e-04  9.37503111e-03  1.52269108e-02
 -1.61000271e-03 -7.55053526e-03  1.00599173e-02  5.17051201e-03
  4.12067911e-03  1.06126396e-02  2.53527751e-03 -7.10928533e-03
  2.90329172e-03  1.28202094e-02 -2.74629891e-03  3.60783283e-03]","tf.Tensor(
[[-0.2797611  -0.19592927  0.15230763 ... -0.21816091  0.6333065
   0.1572796 ]
 [-0.0668216   0.14139986 -0.31649095 ...  0.17558956  0.593065
  -0.29968977]
 [-0.33788276  0.41283226  0.6582484  ... -0.51128614  0.4099429
  -0.16228467]
 ...
 [-0.06461024  0.12827891  0.12038864 ...  0.26484898  0.21360472
  -0.01665359]
 [-0.03906742  0.09246413  0.14505047 ...  0.25562114  0.24073875
   0.01845121]
 [-0.00156541  0.04698481  0.12181723 ...  0.25285217  0.22993645
   0.05766806]], shape=(33, 768), dtype=float32)"
98,98,552498516225179650,1,this dog was abandoned at a scottish railway station with a suitcase full of his belongings ,"[ 0.00292371  0.00612898  0.00847158  0.00371491 -0.0080411   0.0105691
 -0.00873476 -0.00154198  0.00019436  0.00703851  0.00353001  0.00413155
  0.01816727 -0.00110461 -0.00704173 -0.01461451  0.00791366 -0.00991253
  0.00238626  0.00296929 -0.00280049 -0.00859398 -0.00144189  0.00407402
 -0.00222692  0.00795637 -0.00933026  0.00192556  0.00660569  0.00569665
  0.00783704 -0.00344628  0.0050588  -0.01206926  0.00296098 -0.00746422
 -0.01147849 -0.01530353 -0.00943098 -0.01148216 -0.00196963 -0.00240173
  0.00575961  0.00217713 -0.00324643 -0.01232755 -0.00012107 -0.00712553
 -0.00875268 -0.00636644  0.01253918  0.00958254 -0.00523559 -0.00014259
 -0.01253584 -0.01482193 -0.00678935 -0.00328762 -0.00885233 -0.01603615
  0.00158141  0.00276221 -0.00074296  0.01358768 -0.0036192   0.00328848
  0.00855882  0.0109268  -0.01313555  0.00750509 -0.00014499  0.0092323
  0.00268965 -0.00334382  0.00742794  0.00065403  0.00197433  0.00957443
  0.00721414  0.0148969  -0.01121829 -0.00947572  0.00023331  0.00547544
 -0.0065592  -0.00360024  0.00384327  0.00224467 -0.00454679  0.00447424
  0.01609542 -0.0089565  -0.0007826  -0.00283436 -0.00587583 -0.00507516
 -0.00264474  0.01300156 -0.00535929  0.00161431]","tf.Tensor(
[[-0.43399823 -0.02477041 -0.02923898 ... -0.36220783  0.20293751
   0.40438217]
 [-0.4566717   0.05497664 -0.06268388 ... -0.62420356  0.9140651
  -0.04447956]
 [ 0.26482603  0.31898528  0.10720056 ... -0.9854815   0.507385
   0.437879  ]
 ...
 [-0.3823514  -0.4392332   0.16130573 ...  0.14027807  0.22699168
   0.11213747]
 [-0.00739169 -0.20883653  0.41810545 ... -0.17790389  0.1434415
   0.02059802]
 [-0.19592902 -0.38998452  0.2209379  ... -0.1780393   0.15040773
   0.09397171]], shape=(33, 768), dtype=float32)"
99,99,489798752438583297,0,malaysia airlines plane mh17 shot down in ukraine near russian border ,"[ 0.00218785  0.00584723 -0.00214939  0.003358    0.00883195  0.00012386
  0.0063787  -0.00651775  0.00645779  0.00449135  0.00522233 -0.01044128
 -0.00029944  0.00380074 -0.00597305 -0.0070963   0.00662441 -0.00728605
 -0.00510318  0.00759947 -0.00704096  0.00880728  0.00070211  0.00416994
 -0.00339307 -0.00557401 -0.0094916  -0.00063393 -0.00526858 -0.00288294
  0.00855412 -0.00779698 -0.00654551 -0.00552806 -0.00680503 -0.00865024
 -0.00131774  0.00966045  0.00801791 -0.00594291 -0.00828009 -0.00252008
 -0.00964845 -0.00503584 -0.00566445  0.00292988 -0.00793405  0.00130908
  0.00257588  0.00526346 -0.00188819 -0.0101527   0.0054505  -0.00609763
  0.00503959  0.00221656  0.00894792  0.00149294 -0.0019385   0.00694974
 -0.00730922 -0.00846646  0.00380939 -0.0025046  -0.00452795 -0.00194201
 -0.01028207  0.00054653 -0.00129351 -0.00281335  0.00239194  0.00504646
  0.00654947 -0.00801231 -0.00468187 -0.009006   -0.00907719 -0.00406428
 -0.00134364 -0.00860297 -0.00554356 -0.00229912  0.0058417   0.00196045
  0.00847739 -0.00874326 -0.00452083 -0.00063071  0.00948612  0.00119474
  0.00205635  0.00143436  0.00293939 -0.00951205  0.00349187  0.00583451
  0.0054495   0.00450083 -0.0081784  -0.00419317]","tf.Tensor(
[[-0.83642817  0.12371469 -0.14164121 ...  0.0166149   0.33265215
   0.33542413]
 [ 0.46770275  0.44208783 -0.25378382 ... -0.1059161   0.36882734
   0.18824592]
 [-0.03301951 -0.56103176 -0.36519837 ... -0.36776644  0.4249916
  -0.14949615]
 ...
 [-0.29433927 -0.4863518  -0.16955492 ... -0.08315875  0.48817027
  -0.00399472]
 [-0.34234515 -0.4555715   0.02325587 ...  0.00954178  0.37229747
   0.22798266]
 [-0.23894076 -0.5678444  -0.25839555 ...  0.004903    0.4471368
  -0.17216754]], shape=(33, 768), dtype=float32)"
100,100,514039286845698048,1,alaskan reporter says fck this quits on live tv her coworkers reaction is priceless ,"[ 8.5559878e-03 -4.1223675e-04 -9.9039311e-03  4.5618955e-03
 -6.4071915e-03  6.3580931e-03  6.3452870e-03 -4.3248404e-03
  2.8859496e-03  5.5978284e-03 -4.0158355e-03 -2.1306467e-03
  9.5688719e-03  9.5262332e-03 -9.2534646e-03  7.7748313e-03
  1.0411767e-02 -3.3675940e-03  2.7835052e-03 -3.9501060e-03
  9.0344399e-03 -1.5875632e-04  6.2055248e-03  9.8175118e-03
  4.6318984e-03 -7.6035117e-03 -2.7478677e-03  4.8066865e-04
  1.9565825e-03  2.9443151e-03  1.0544312e-02  4.9759750e-03
  1.0799328e-02 -9.1963569e-03 -6.4056772e-03  2.2738413e-03
  4.1740942e-03 -1.4587098e-03 -7.5120758e-03 -4.4829305e-03
 -9.2177587e-03  1.0118607e-02  3.8112383e-03 -8.4325466e-03
  3.2554830e-03  3.7492113e-03 -6.5534906e-03 -6.4978143e-03
  1.5635537e-03  1.0337312e-02 -1.0271719e-02 -7.9033588e-04
 -7.4092341e-03 -4.1918346e-04  3.4218272e-03 -5.0229332e-03
 -2.3696248e-03  4.9342267e-04 -7.2660875e-03  7.9567228e-03
  4.3636691e-03 -9.2001073e-03 -2.4413725e-03  3.9731767e-03
 -9.4725452e-03 -7.0533440e-03 -9.5188189e-03 -5.5081830e-03
  8.4078619e-03  8.6767562e-03  2.7969859e-03 -8.3134184e-03
  6.7278813e-03  4.4726473e-03  5.0789141e-04 -9.5926467e-03
 -2.0468198e-03 -7.1922645e-05 -8.8182567e-03  2.4064202e-03
  9.9323597e-04 -7.6822401e-03 -9.8792380e-03  6.9420836e-03
 -8.9934468e-03 -5.9210272e-03  5.7929382e-03  3.6197586e-04
 -2.7037237e-03 -5.1128282e-03 -8.8287459e-04  5.8446913e-03
 -6.5654241e-03 -5.2408562e-03 -4.2318995e-03 -4.4579110e-03
 -8.5993567e-03 -1.0686171e-02  8.4803114e-03  8.2907677e-03]","tf.Tensor(
[[-0.05643767 -0.03479521  0.47198752 ... -0.6204026   0.22176383
   0.36245832]
 [ 0.1171898   0.1315793   0.4506136  ... -0.32175022 -0.21092592
   0.29073048]
 [-0.04156839 -0.52456206  0.05960836 ... -0.54560304 -0.31088895
  -0.37644115]
 ...
 [-0.04913559 -0.07508716  0.57576895 ... -0.29546946  0.07043603
  -0.05609248]
 [ 0.02469299 -0.16357867  0.62390286 ... -0.32585022  0.22845122
  -0.12759963]
 [-0.0475214  -0.12305257  0.7329906  ... -0.41806796  0.16465443
  -0.00833249]], shape=(33, 768), dtype=float32)"
101,101,509464217549021184,1,report microsoft trying to buy mojang creators of minecraft ,"[-1.3006668e-02  1.0441318e-02  4.1029565e-03  1.1188611e-02
  8.9987274e-03 -1.0616296e-03  1.4178109e-02  2.9509985e-03
 -7.5005651e-03  2.5839196e-04  4.3904022e-03 -6.8458039e-03
  9.6671982e-03 -6.9989930e-03  1.3358911e-02  1.5138910e-03
 -3.8688665e-03 -6.3819042e-03 -9.8104123e-03 -7.9001160e-03
 -1.0926607e-04  1.0786220e-02  1.3354816e-02 -1.0345578e-02
  1.1444435e-03  4.2002853e-03 -7.3757861e-03 -1.1158598e-02
  2.5292163e-04 -7.9643670e-03  9.8456657e-03 -6.6368817e-03
  5.3820685e-03  8.7042004e-03 -1.0142613e-03  1.1047945e-02
 -2.0299961e-03  7.7609327e-03  1.8024269e-04 -8.7769330e-03
 -2.5662041e-04  1.6017751e-03  2.7819720e-04 -1.4255083e-03
  4.2936383e-03 -5.0935778e-04 -1.9582305e-03  9.9003271e-05
 -5.3837383e-03 -5.5641891e-03  5.6613871e-04  2.0322786e-03
 -5.0910725e-04 -5.8593503e-03  4.1854079e-03 -3.9757397e-03
  1.2289485e-03 -2.5094091e-03  8.0476282e-03 -7.2543449e-03
 -1.0421020e-02 -6.1303843e-03  1.8352613e-02 -2.3026245e-03
 -1.1868563e-02 -6.9208053e-04 -5.5586672e-03  7.5378614e-03
 -1.3823845e-02 -5.8124808e-04 -1.1083350e-02  6.6818777e-03
  6.4674793e-03  9.9127684e-03 -4.5793303e-03 -7.4018352e-03
 -5.9236749e-03 -7.7087791e-03 -1.4378203e-02 -1.4547671e-03
 -3.8541276e-03 -5.2263611e-03  9.5952470e-03  4.5979433e-03
  5.5686492e-03  2.0072933e-03  3.9254189e-03 -6.6770301e-03
 -1.4235517e-03  4.3595633e-03 -5.3786966e-03  3.5030395e-03
  3.6033390e-03 -3.9081778e-03  1.7371861e-02  1.1245368e-02
  2.9507324e-03  5.9421668e-03  9.2837932e-03 -2.5095954e-03]","tf.Tensor(
[[ 0.02317919  0.1300102  -0.43156534 ... -0.24024302  0.6184665
   0.33159524]
 [ 0.63175553  0.05432916 -0.12235086 ... -0.12331914  0.57456946
  -0.26821148]
 [-0.14389402  0.523487    0.00303449 ... -0.8546593   0.52216697
   0.79033864]
 ...
 [-0.05935432  0.02413506  0.19648682 ...  0.03283537  0.16514057
   0.21633372]
 [-0.13209474 -0.11137259  0.16111563 ...  0.10571735  0.06067635
   0.10086323]
 [-0.07651722 -0.1985197   0.13751991 ...  0.14058763  0.048361
   0.13268246]], shape=(33, 768), dtype=float32)"
102,102,489794696013967360,0,breaking malaysian airlines passenger shot down near russian border in ukraine ,"[-0.00235596 -0.01002172  0.00949249  0.00222445 -0.0010009  -0.00589157
 -0.00859739 -0.00970114  0.00882638 -0.00266637  0.00468135 -0.00523853
  0.01031442  0.00364873  0.00137462 -0.00447269  0.00138902 -0.00300878
  0.00749564  0.00386788  0.00117276  0.00376782  0.00388408 -0.00709059
  0.00901377  0.00194365 -0.00616126  0.00871416 -0.00119047  0.00831806
 -0.00142785  0.00717531  0.00272408 -0.0047187  -0.00391803  0.009538
  0.00157854 -0.00601474  0.00021542 -0.00250657  0.00177823 -0.00816437
  0.00759864  0.00152692  0.00811158  0.00435838 -0.00459844  0.00374554
 -0.00029718 -0.00995747  0.00856561  0.00984721  0.01006257 -0.00384969
 -0.0084593   0.00498894 -0.00764728  0.00891189  0.00265467  0.00606949
  0.00642166  0.0002677  -0.00214063  0.0007711   0.00972278 -0.0069614
 -0.00164909 -0.00180692  0.00465838  0.00700739 -0.00442529  0.00355939
 -0.00433976  0.00328952  0.0085582   0.00384704 -0.00475032 -0.00296333
  0.00784033  0.00957248  0.00551403 -0.003243   -0.00258287 -0.00619493
 -0.00432795  0.00346276 -0.00653419 -0.00619606  0.00862184  0.00943919
  0.00889617  0.00144256 -0.00893623 -0.00748794  0.00177963 -0.0094091
 -0.0074693   0.00194054 -0.00304012 -0.00973602]","tf.Tensor(
[[-0.71032923 -0.07130519 -0.24847306 ... -0.04316236  0.2140069
   0.13571788]
 [-0.7462678   0.1190669  -0.37828988 ... -0.2045995   0.36574858
  -0.49650055]
 [ 0.11417709  0.07622193  0.06727564 ... -0.37212333 -0.27228358
  -0.46306968]
 ...
 [-0.12011953 -0.24442646  0.08674557 ... -0.17448986 -0.00566684
   0.22861487]
 [-0.1567526  -0.27024022  0.07901727 ... -0.16314211  0.01877058
   0.24673316]
 [-0.16572085 -0.26157403  0.11180298 ... -0.16461721  0.04960217
   0.2464399 ]], shape=(33, 768), dtype=float32)"
103,103,547509900130021377,0,peek behind the curtain of our save the americans video ,"[-5.09542366e-03  1.53734665e-02  2.06629913e-02  2.32071914e-02
  7.46423239e-03 -1.38315605e-02  1.77420303e-02  2.17245966e-02
 -3.03831827e-02 -2.67000608e-02  1.06965154e-02 -7.76588079e-03
  8.39714427e-03  8.53399560e-03  1.89870186e-02 -3.62603460e-03
  2.78117899e-02  2.03260221e-02 -4.26057205e-02 -2.77287848e-02
  4.44707181e-03 -2.44880375e-03  3.44381891e-02 -1.82735175e-02
 -5.45036746e-03  8.01463705e-03  2.72057112e-03  2.22568288e-02
 -2.30104122e-02  2.06186771e-02  1.12962793e-03 -1.40567208e-02
 -7.36076990e-03 -2.95809284e-02 -5.47316624e-03  1.06828334e-02
  1.20438980e-02  5.76835300e-05 -8.21567699e-03  1.16731161e-02
  1.66151226e-02 -5.16409893e-03 -1.22741265e-02  8.37650988e-03
  2.12364215e-02  1.57751294e-03 -9.85907950e-03 -6.53452612e-03
  1.51726045e-02  8.88657942e-03 -7.23450026e-03 -1.56223653e-02
 -5.72496559e-03 -2.36015748e-02 -2.03978755e-02  1.03218602e-02
  4.31188935e-04  8.04017298e-03 -6.64273510e-03  1.25552313e-02
  1.17935101e-02 -9.05321154e-04  7.66573520e-03  3.30653763e-03
 -8.13238497e-04  3.07582505e-02  1.49566343e-03  3.18171233e-02
 -1.12793166e-02 -6.78274222e-03  1.18347034e-02  7.03799957e-03
  1.87710598e-02  1.00737233e-02 -5.05330600e-03  3.40296491e-03
  1.83549523e-02  5.38087077e-03  1.49070180e-03 -2.31613386e-02
 -2.46230401e-02  2.46086100e-04 -1.36283981e-02  7.32274679e-03
 -5.48335165e-03 -1.64994989e-02  2.26755030e-02 -1.43783179e-03
  1.94037315e-02 -7.13720080e-03 -6.00985484e-03 -2.43381294e-03
 -7.69802078e-04 -9.25481040e-03  2.97039598e-02  1.41080301e-02
  1.06930258e-02 -2.83871368e-02  5.94603550e-03 -9.62988846e-03]","tf.Tensor(
[[ 0.12683079 -0.19985941  0.03826568 ... -0.19192831  0.11666436
   0.32706112]
 [-0.0577517  -0.22819889 -0.29209846 ...  0.0996676   0.5861039
   0.03123356]
 [-0.14640701  0.27920693 -0.1763677  ... -0.3919384  -0.5121817
  -0.05586727]
 ...
 [ 0.2833592  -0.04606375  0.36500984 ... -0.28575316 -0.08605414
  -0.06353778]
 [ 0.28455377 -0.23494324  0.47034696 ... -0.24024194  0.00647858
  -0.10466441]
 [ 0.23728766 -0.26567286  0.43655127 ...  0.04603885  0.06110397
  -0.07266448]], shape=(33, 768), dtype=float32)"
104,104,532197572698320896,1,sugarhill gangs big bank hank dies dead at 57 from cancer ,"[-0.00523338 -0.00668813 -0.00788802  0.00841725 -0.00208771 -0.00697429
 -0.00413577  0.00524974 -0.00300113 -0.00378896  0.00164955 -0.00286244
 -0.00154776  0.00112522 -0.00299022  0.00857051  0.00396767 -0.01001564
  0.00627277 -0.00686509  0.00080185  0.00443315 -0.00512826 -0.00212623
  0.0081268  -0.0043179  -0.0077282   0.0092873  -0.00221292 -0.00474837
  0.00866908  0.00429872  0.00441873  0.00930692 -0.00854459  0.00535277
  0.00204156  0.00426664  0.00170421  0.00444942  0.00457863  0.0061839
 -0.00326453 -0.00457778 -0.00040125  0.00254714 -0.00335099  0.00611856
  0.00419527  0.00785216  0.002558    0.00816036 -0.00141317  0.00814646
  0.00380984 -0.00816429 -0.00399023 -0.00254014  0.00495175 -0.0008697
 -0.00282098  0.00787335  0.00947927 -0.00165365 -0.00531571 -0.00466054
 -0.00492275 -0.0096546   0.00133634 -0.00420396  0.00254668  0.00571398
 -0.00405646 -0.00969119  0.00162065 -0.00665556  0.00257868 -0.00377162
  0.00710047  0.00063055  0.0035647  -0.00281326 -0.00174378  0.00782504
  0.00138554 -0.0059232  -0.0078527   0.00121044  0.0065247   0.00566025
 -0.00902188  0.00870915  0.00402405  0.00756468  0.00992281 -0.00734861
 -0.00908962  0.0058578   0.00949519  0.00353926]","tf.Tensor(
[[-0.41556597  0.22450788 -0.10704197 ... -0.37501347  0.06706657
   0.25778845]
 [-0.10581449 -0.32891613  0.00426771 ... -0.07741529  0.06717135
  -0.3195417 ]
 [-0.3421027   0.4763641  -0.06010962 ... -0.29025328 -0.15756847
  -1.1742854 ]
 ...
 [-0.09555146  0.34215856  0.03828247 ... -0.1016296   0.03793354
  -0.24135533]
 [-0.03742924  0.2056921   0.24209079 ... -0.07238951  0.08265065
  -0.25091472]
 [-0.03217484  0.28910753  0.1660719  ... -0.03254713  0.00510171
  -0.28831294]], shape=(33, 768), dtype=float32)"
105,105,504478567062056962,0,report toronto seattle quebec city to join vegas in 2017 nhl expansion ,"[-3.3560125e-03 -5.6738472e-03  4.6929726e-03 -1.2485818e-02
 -4.1223699e-03  8.8796648e-04 -1.0933535e-02 -1.2548818e-03
  2.2321099e-03 -1.8374752e-03 -9.7180214e-03 -1.8340443e-03
  1.3910561e-03  1.5829433e-03  1.0678853e-02  6.8244068e-03
  9.3484102e-03 -1.0646768e-02  1.3116353e-02 -1.4735253e-04
  5.4505980e-03 -5.3014525e-04  1.6903017e-03 -1.1166388e-02
 -1.2961317e-02  1.0282826e-02 -2.5715614e-03  1.3620533e-04
  8.7099187e-03  2.4706265e-03  1.5998738e-02 -1.1069911e-03
 -1.4509589e-02 -4.9208240e-03 -4.0716745e-04 -6.9783423e-03
  4.1461145e-03  6.2121633e-03 -9.1482196e-03  1.1115054e-02
  1.3383421e-02  2.3206817e-03  1.0454692e-02 -7.1436963e-03
  1.3958080e-03 -8.9879083e-03  2.8795761e-04 -4.8199706e-03
 -2.2578056e-03 -2.6094429e-03  7.2648628e-03 -5.5353943e-05
  6.4610997e-03  7.5571272e-03 -1.0509207e-02  1.0377501e-02
  5.0252904e-03  1.3693145e-02  6.3128625e-03 -7.1430043e-03
 -3.6651634e-03 -1.1086053e-03  6.5814058e-04  1.3793206e-02
 -2.5409739e-04  3.8278145e-03  4.3147113e-03 -1.0664067e-02
  7.7845044e-03  7.4795489e-03 -4.4917949e-03 -1.5914235e-03
 -5.2325549e-03 -1.6170680e-03  6.5591000e-03 -1.7408446e-03
  2.9725186e-03  2.6586156e-03 -1.7247959e-03  8.0656512e-03
 -4.0143607e-03 -3.1154500e-03 -1.4903964e-03  3.1166507e-03
  1.8290030e-03 -3.0229895e-04 -1.0453558e-02  1.1607196e-02
 -5.7245484e-03  4.8705032e-03  4.3144757e-03 -5.8414824e-03
 -6.6899960e-03 -8.3885211e-03 -8.2273399e-03  5.2208058e-03
  1.4906981e-02  5.2451161e-03  1.2044804e-03  6.8526734e-03]","tf.Tensor(
[[-4.1077757e-01 -6.2370580e-01  1.1903353e-01 ... -3.4942377e-01
   2.4472970e-01  5.0928473e-01]
 [ 1.6673787e-01 -2.0011668e-01  4.2309839e-02 ... -2.9021317e-01
   5.4664296e-01  6.9361804e-03]
 [-1.7442682e-01  8.6298549e-01 -2.3015589e-04 ... -7.5013173e-01
  -6.8252581e-01 -4.9259827e-01]
 ...
 [-7.6736063e-02 -3.6489743e-01  3.3822682e-01 ... -2.6549932e-01
  -1.2258439e-01  3.3446386e-01]
 [-5.8208387e-02 -3.4741938e-01  2.7445585e-01 ... -3.3333063e-01
  -2.8842665e-02  2.7854899e-01]
 [-2.4462524e-01 -2.2161026e-01  2.7555904e-01 ... -3.1094056e-01
  -9.5680721e-02  9.9775724e-02]], shape=(33, 768), dtype=float32)"
106,106,516856061182345216,0,leicester kfc refusing hand wipes to a customer because they anti islamic whats next a separate door for woman sharia sauce kfc arses,"[-3.78814386e-03  1.38641091e-03  8.99384636e-03  1.31546035e-02
  1.88723870e-03 -1.52049223e-02  2.32452303e-02  2.21910737e-02
 -2.12692376e-02 -1.91818830e-02  1.33292312e-02 -1.37332473e-02
 -7.88091030e-03  2.22270153e-02 -3.11413128e-03  2.19022599e-03
  2.99922880e-02  1.85918771e-02 -1.97304655e-02 -2.92313956e-02
  5.92360320e-03  5.47148287e-04  3.76069434e-02 -9.13097057e-03
  1.43713811e-02  5.22335852e-03 -6.22752355e-03  8.45820457e-03
 -1.42625654e-02  4.30029910e-03  1.98126193e-02  1.09626132e-03
  8.53461958e-03 -1.28945783e-02 -1.07118003e-02  6.53737085e-03
  1.29630240e-02 -9.15246550e-03 -2.62922072e-03 -4.73897811e-03
  1.22704860e-02 -1.14971520e-02 -1.07517447e-02 -8.67018010e-03
  9.23391804e-03  2.07482651e-02 -8.90590530e-03 -9.34512261e-03
 -1.43909408e-03  7.26290513e-03 -1.41323835e-03 -2.18164921e-02
 -1.86408870e-02 -1.15464849e-03 -1.52965188e-02 -1.00350734e-02
  9.32653435e-03 -1.12170698e-02 -1.20372809e-02  9.30915528e-04
 -2.73805647e-03  4.04909661e-04  1.03674922e-02 -1.10177109e-02
 -7.93146528e-03  2.35323999e-02 -1.43562444e-03  1.20528624e-04
 -1.37248188e-02 -1.89047027e-03 -1.81453433e-05  1.48898521e-02
  5.97498147e-03  9.65990685e-03  1.13560790e-02 -8.77181720e-03
  5.15157264e-03  1.04780551e-02 -8.27053469e-03 -1.60524598e-03
 -5.03724022e-03 -3.93867493e-03 -2.02184776e-03  7.65942689e-03
 -6.57111173e-03 -1.47791868e-02  2.15195473e-02 -2.34995149e-02
 -5.12325577e-03 -2.91586807e-03 -5.41415857e-03  2.12941272e-03
  1.76439504e-03 -8.33819248e-03  1.75096691e-02  1.18339267e-02
  1.43930567e-02 -1.77376624e-02 -8.46859440e-03  1.52619062e-02]","tf.Tensor(
[[-0.2192902   0.07392471  0.01321638 ... -0.72488475  0.09335858
   0.45504093]
 [ 0.39100838 -0.00901315 -0.53012455 ... -0.21129501  0.03460341
  -0.49152848]
 [ 0.5624894  -0.33225995  1.0373547  ... -0.12271412  0.18640634
   0.46224707]
 ...
 [ 0.47717384  0.49007896 -0.1098149  ... -0.36102268 -0.68817735
   0.03280924]
 [ 0.17624679 -0.14350748  0.07971767 ... -0.12095257 -0.09929179
  -0.15374851]
 [ 0.08899834 -0.2597247  -0.11016742 ... -0.03155041 -0.08316208
  -0.36925936]], shape=(33, 768), dtype=float32)"
